0,1
0.011425972796615304,0.0
0.02908154323203179,0.0
0.9675392317745296,1.0
0.37459767768417634,0.0
0.01447473429771778,0.0
0.009058905847192406,0.0
0.005900728371597945,0.0
0.010332104269852461,0.0
0.018815725356352023,0.0
0.026762091813349754,0.0
0.09383401290170283,0.0
0.015265001804457166,0.0
0.012263080529931285,0.0
0.01601528495259076,0.0
0.1290601071079401,0.0
0.015173297013090755,0.0
0.09714364862774148,0.0
0.0030348984859084093,0.0
0.22794526444704785,1.0
0.01461913305316154,0.0
0.02959005603789272,0.0
0.036729455008966405,0.0
0.00585864721639162,0.0
0.07875736067764556,0.0
0.6525665722382267,1.0
0.009584705979906877,0.0
0.029276636180642877,0.0
0.010557278895340243,0.0
0.036685280064753426,0.0
0.07936372730996355,0.0
0.1287309295996881,0.0
0.017810710292392107,0.0
0.03495053500845269,0.0
0.05744589565491961,0.0
0.017292899706911762,0.0
0.2848581357888626,0.0
0.09955093144102853,0.0
0.01291298319467157,0.0
0.02185561592928116,0.0
0.04747431694211897,0.0
0.009862496124552353,0.0
0.0034249458177181866,0.0
0.032414489571381405,0.0
0.013501278985216735,0.0
0.008652741007332636,0.0
0.03800168871311557,0.0
0.0912671474984105,0.0
0.0058042838174331,0.0
0.026414961706736028,0.0
0.010287010265685596,0.0
0.09733907115858326,0.0
0.19536184425510358,0.0
0.023347997779784715,0.0
0.03151234734089743,0.0
0.06807789330591515,0.0
0.048327952369368134,0.0
0.01962685223150139,0.0
0.07738795384655694,0.0
0.007064071225648249,0.0
0.040984816299056384,1.0
0.9946272895979713,1.0
0.023949233979364583,0.0
0.009609755072222271,0.0
0.01326154861683551,0.0
0.005431930391956214,0.0
0.011046153184362415,0.0
0.02769835416841957,0.0
0.9763991442966561,1.0
0.008704565356236966,0.0
0.026510722709095894,0.0
0.006708667024778229,0.0
0.26820601409195494,0.0
0.006997850144554966,0.0
0.008472226947599866,0.0
0.13283500346221566,0.0
0.010976629958075398,0.0
0.01652564303886267,0.0
0.02599776074116559,1.0
0.057233048724242064,0.0
0.008462638616993843,0.0
0.019660405438104957,0.0
0.16917829330409487,0.0
